20819,575,5NPBIwQyPWE,2439,Avril Lavigne,875,Complicated,else,47290,Somebody __ around everyone else,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,121370,124260,2890,0,0
20820,575,5NPBIwQyPWE,2439,Avril Lavigne,875,Complicated,else,47290,Somebody else around everyone __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,121370,124260,2890,0,0
20821,575,5NPBIwQyPWE,2439,Avril Lavigne,875,Complicated,else,47297,"Acting like you're somebody __, gets me frustrated",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,139720,144150,4430,0,0
20822,575,5NPBIwQyPWE,2439,Avril Lavigne,875,Complicated,promised,47300,"Honesty, you __ me, I'm never gonna find you fake it",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,152210,156370,4160,0,0
20823,575,5NPBIwQyPWE,2439,Avril Lavigne,875,Complicated,else,47309,Somebody __ around everyone else,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,182960,185740,2780,0,0
20824,575,5NPBIwQyPWE,2439,Avril Lavigne,875,Complicated,else,47309,Somebody else around everyone __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,182960,185740,2780,0,0
20825,575,5NPBIwQyPWE,2439,Avril Lavigne,875,Complicated,else,47316,"Acting like you're somebody __, gets me frustrated",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,201540,205430,3890,0,0
20826,575,5NPBIwQyPWE,2439,Avril Lavigne,875,Complicated,promised,47319,"Honesty, you __ me, I'm never gonna find you fake it",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,213920,218130,4210,0,0
20827,575,5NPBIwQyPWE,2439,Avril Lavigne,875,Complicated,else,47323,"Acting like you're somebody __, gets me frustrated",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,226130,230340,4210,0,0
20828,575,5NPBIwQyPWE,2439,Avril Lavigne,875,Complicated,promised,47326,"Honesty, you __ me I'm never gonna find you fake it",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,238510,242760,4250,0,0
20839,582,74aOxH4R5Ow,2424,Demi Lovato,912,Warrior,inside,49362,I need to take back the light __ you stole,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,32100,37540,5440,0,0
20842,586,PivWY9wn5ps,2486,Michael Jackson,934,Man In The Mirror,yourself,50663,"Take a look at __, and then make a change",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,82990,95490,12500,0,0
20843,586,PivWY9wn5ps,2486,Michael Jackson,934,Man In The Mirror,yourself,50677,"Take a look at __, and then make a change",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,149940,153200,3260,0,0
20844,586,PivWY9wn5ps,2486,Michael Jackson,934,Man In The Mirror,yourself,50682,Take a look at __ and then make that change!,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,169080,172490,3410,0,0
20845,586,PivWY9wn5ps,2486,Michael Jackson,934,Man In The Mirror,yourself,50690,Take a look at __ and then make the change,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,188210,190880,2670,0,0
20846,586,PivWY9wn5ps,2486,Michael Jackson,934,Man In The Mirror,yourself,50702,Take a look at __ and then make the change,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,212530,233570,21040,0,0
20847,586,PivWY9wn5ps,2486,Michael Jackson,934,Man In The Mirror,yourself,50708,"Just lift __, you know",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,242790,246310,3520,0,0
20848,586,PivWY9wn5ps,2486,Michael Jackson,934,Man In The Mirror,Yourself,50710,You've got to stop it. __!,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,246310,250460,4150,0,0
20849,586,PivWY9wn5ps,2486,Michael Jackson,934,Man In The Mirror,yourself,50716,"You got to, you got to not let __, brother ",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,257290,264270,6980,0,0
20850,586,PivWY9wn5ps,2486,Michael Jackson,934,Man In The Mirror,yourself,50729,"Stand up and lift __, now!",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,281730,284240,2510,0,0
20856,591,hEhutIEUq8k,2489,Mika,948,We Are Golden,purpose,51569,Running around like a clown on __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,22580,26590,4010,0,0
20857,591,hEhutIEUq8k,2489,Mika,948,We Are Golden,purpose,51587,Running around like a clown on __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,77500,81260,3760,0,0
20858,591,hEhutIEUq8k,2489,Mika,948,We Are Golden,purpose,51608,Running around like a clown on __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,139940,143650,3710,0,0
20859,591,hEhutIEUq8k,2489,Mika,948,We Are Golden,myself,51614,I'm gonna hurt __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,157610,159880,2270,0,0
20860,591,hEhutIEUq8k,2489,Mika,948,We Are Golden,purpose,51623,Running around like a clown on __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,186780,190570,3790,0,0
20861,592,0CGVgAYJyjk,2489,Mika,949,Grace Kelly,yourself,51669,Why don't you like __?,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,70220,72100,1880,0,0
20862,592,0CGVgAYJyjk,2489,Mika,949,Grace Kelly,yourself,51688,Say what you want to satisfy __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,108770,116300,7530,0,0
20863,592,0CGVgAYJyjk,2489,Mika,949,Grace Kelly,else,51689,But you only want what everybody __ says you should want,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,116300,131050,14750,0,0
